tactic,counter,prob
"rw [← add_assoc, ← add_mul, ← hcd, zero_mul, zero_add]",2,2.261138935681903e-05
unfold degreeOf,2,2.261138935681903e-05
repeat' right,2,2.261138935681903e-05
simp [degrees_C],2,2.261138935681903e-05
"simp only [← add_assoc, add_tsub_cancel_right]",2,2.261138935681903e-05
exact card_bot,2,2.261138935681903e-05
rw [zsmul_eq_mul],2,2.261138935681903e-05
"rw [← mul_lt_mul_iff_right a, inv_mul_self, one_mul]",2,2.261138935681903e-05
dsimp at h ⊢,2,2.261138935681903e-05
exact fun i => (fun _ => rpow_nonneg (abs_nonneg _) _) _,2,2.261138935681903e-05
"rw [this, measure_empty, ← zero_eq_ofReal.mpr hr, zero_pow Fin.size_pos'.ne', zero_mul]",2,2.261138935681903e-05
"refine ⟨fun hx => ?_, fun hx => hx.elim⟩",2,2.261138935681903e-05
rwa [compl_compl],2,2.261138935681903e-05
fin_cases i <;> fin_cases j <;> simp only [h],2,2.261138935681903e-05
"exacts [h.1, h.2.1, h.2.2.1, h.2.2.2]",2,2.261138935681903e-05
"exact ext_inner_right 𝕜 fun y => by simp only [adjoint_inner_left, h x y]",2,2.261138935681903e-05
"simp only [adjoint_inner_left, h x y]",2,2.261138935681903e-05
exact not_le.mpr (lt_of_lt_of_le (Set.mem_setOf.mp hx) hr) (h₂ x),2,2.261138935681903e-05
"refine
  ⟨fun h X Y u v huv => ?_, fun h =>
    (isCoseparator_def _).2 fun X Y u v huv => h _ _ fun Z hZ g => ?_⟩",2,2.261138935681903e-05
simpa using hp₂',2,2.261138935681903e-05
"simp only [Set.mem_insert_iff, Set.mem_singleton_iff] at hZ",2,2.261138935681903e-05
rcases hZ with (rfl | rfl),2,2.261138935681903e-05
exact h h',2,2.261138935681903e-05
"exact add_eq_of_eq_sub <| Finset.sum_Ico_eq_sub _
  <| le_of_lt <| R.r_lt_n i n <| n₀_ge_Rn₀.trans hn",2,2.261138935681903e-05
"exact Or.inl ⟨R.g_nonneg j (by positivity), by positivity⟩",2,2.261138935681903e-05
refine lt_of_le_of_ne le_sup_left fun m_eq => hz ?_,2,2.261138935681903e-05
"obtain ⟨n, rfl : σ ^ n = σ'⟩ := mem_powers_iff_mem_zpowers.mpr (hσ σ')",2,2.261138935681903e-05
have h_base_nonempty := R.base_nonempty n₀_pos,2,2.261138935681903e-05
exact (mul_le_mul_left hr).mpr a_h_left,2,2.261138935681903e-05
have hb_pos : 0 < b' := R.bi_min_div_two_pos,2,2.261138935681903e-05
"rw [LinearMap.comp_apply, LinearMap.comp_apply, h', h]",2,2.261138935681903e-05
rcases hp.eq_or_lt with (rfl | hp_pos),2,2.261138935681903e-05
have h := rpow_add_rpow_le a b hp_pos hp1,2,2.261138935681903e-05
rw [one_div_one] at h,2,2.261138935681903e-05
"simp [hj, updateFinset]",2,2.261138935681903e-05
"simp only [dif_pos, Finset.mem_singleton, update_same, updateFinset]",2,2.261138935681903e-05
cases hj,2,2.261138935681903e-05
by_cases hj : j = i,2,2.261138935681903e-05
simp [disjSups],2,2.261138935681903e-05
exact this.mono ball_subset_interior_closedBall,2,2.261138935681903e-05
intro B B',2,2.261138935681903e-05
rw [div_nonneg_iff],2,2.261138935681903e-05
rintro ⟨⟩ ⟨⟩ ⟨⟩,2,2.261138935681903e-05
rw [isAdjointPair_iff_comp_eq_compl₂],2,2.261138935681903e-05
rw [mem_primitiveRoots finrank_pos] at hζ,2,2.261138935681903e-05
rw [snorm_indicator_eq_snorm_restrict hs],2,2.261138935681903e-05
rw [interior_Icc] at hx,2,2.261138935681903e-05
rwa [h'],2,2.261138935681903e-05
rw [range_coe_ennreal],2,2.261138935681903e-05
"rwa [span_mul_span, Set.singleton_mul_singleton, span_singleton_le_iff_mem]",2,2.261138935681903e-05
obtain rfl : i = 0 := by omega,2,2.261138935681903e-05
"rw [Pi.zero_apply, ← norm_le_zero_iff]",2,2.261138935681903e-05
rw [m_eq],2,2.261138935681903e-05
exact fun i => measurableSet_closedBall,2,2.261138935681903e-05
"simp only [SetCoe.forall, Subtype.coe_mk, iUnion_subset_iff]",2,2.261138935681903e-05
rw [integral_deriv_eq_sub'],2,2.261138935681903e-05
have h_asympBound_pos' : 0 < asympBound g a b n := h_asympBound_pos n hn,2,2.261138935681903e-05
"rw [Real.norm_of_nonneg (R.T_nonneg n), Real.norm_of_nonneg (by positivity)]",2,2.261138935681903e-05
"rw [Fix.approx, WellFounded.fix_eq, fixAux]",2,2.261138935681903e-05
refine add_nonneg zero_le_one <| Finset.sum_nonneg fun j _ => ?_,2,2.261138935681903e-05
have := R.a_pos i,2,2.261138935681903e-05
simp_rw [asympBound_def'],2,2.261138935681903e-05
exact le_of_lt <| R.a_pos _,2,2.261138935681903e-05
"gcongr (∑ i, a i * ?_) + g n with i _",2,2.261138935681903e-05
exact R.h_rec n <| n₀_ge_Rn₀.trans hn,2,2.261138935681903e-05
cases' hc₂.total h₁s₁ h₁s₂ with h h,2,2.261138935681903e-05
haveI : IsPartialOrder _ _ := hc₁ h₁s₂,2,2.261138935681903e-05
haveI : IsPartialOrder _ _ := hc₁ h₁s₁,2,2.261138935681903e-05
have g_pos : 0 ≤ g n := R.g_nonneg n (by positivity),2,2.261138935681903e-05
rw [← Finset.mem_Ico] at hn,2,2.261138935681903e-05
have htmp2 : 0 < asympBound g a b n := h_asympBound_floor n hn.1,2,2.261138935681903e-05
cases' i with i i,2,2.261138935681903e-05
rw [Finset.mem_Ico] at hn,2,2.261138935681903e-05
apply mul_nonpos_of_nonneg_of_nonpos,2,2.261138935681903e-05
simp [hf.finite_dsupport],2,2.261138935681903e-05
simpa using hf.bddAbove,2,2.261138935681903e-05
simpa using hf.summable hp,2,2.261138935681903e-05
apply heq_of_eq,2,2.261138935681903e-05
simp [rank],2,2.261138935681903e-05
rw [Finset.mem_Ico] at hm_mem,2,2.261138935681903e-05
rwa [Int.cast_ne_zero],2,2.261138935681903e-05
revert hk,2,2.261138935681903e-05
"simp only [FiberBundle.chartedSpace_chartAt, mfld_simps]",2,2.261138935681903e-05
dsimp [Part.fix],2,2.261138935681903e-05
apply Set.iUnionLift_inclusion,2,2.261138935681903e-05
subst T,2,2.261138935681903e-05
simp [hε],2,2.261138935681903e-05
simp [hn0],2,2.261138935681903e-05
simp_rw [eadd],2,2.261138935681903e-05
"simp [integral, hE, this]",2,2.261138935681903e-05
by_cases h : IsSFiniteKernel κ,2,2.261138935681903e-05
rw [snorm_eq_lintegral_rpow_nnnorm],2,2.261138935681903e-05
rw [Pi.zero_apply],2,2.261138935681903e-05
clear h₁ h₂,2,2.261138935681903e-05
exact eventually_of_forall fun x => Real.rpow_nonneg (norm_nonneg _) _,2,2.261138935681903e-05
"rw [h_left, h_right_f, h_right_g]",2,2.261138935681903e-05
simp [δ_shape _ _ hnm],2,2.261138935681903e-05
rw [UniformSpace.mem_nhds_iff],2,2.261138935681903e-05
refine iSup₂_le fun K hK => ?_,2,2.261138935681903e-05
simpa only [mul_eq_one_comm] using hA,2,2.261138935681903e-05
"refine ⟨And.right, fun hA => ⟨?_, hA⟩⟩",2,2.261138935681903e-05
"rcases ha x with ⟨Va, ma, ia, ja, ⟨ra, ra_mem⟩, ⟨sa, sa_mem⟩, hwa, wa⟩",2,2.261138935681903e-05
"rcases hb x with ⟨Vb, mb, ib, jb, ⟨rb, rb_mem⟩, ⟨sb, sb_mem⟩, hwb, wb⟩",2,2.261138935681903e-05
intro b h,2,2.261138935681903e-05
simp [get],2,2.261138935681903e-05
"iterate 3 rw [padicValNat_def, PartENat.natCast_get]",2,2.261138935681903e-05
"rw [← PartENat.natCast_inj, Nat.cast_add]",2,2.261138935681903e-05
cases' y with y,2,2.261138935681903e-05
exact hn.ne',2,2.261138935681903e-05
exact smul_absolutelyContinuous,2,2.261138935681903e-05
induction' s using Finset.induction_on with i s _ hs,2,2.261138935681903e-05
by_cases h : b ∈ s,2,2.261138935681903e-05
"rw [hp.factors_pow, List.subperm_ext_iff]",2,2.261138935681903e-05
"rw [D₂_shape _ _ _ _ h, zero_comp, D₂_shape, comp_zero, smul_zero]",2,2.261138935681903e-05
rwa [Nat.mul_comm],2,2.261138935681903e-05
dsimp [totalShift₁XIso],2,2.261138935681903e-05
rw [Equiv.neg_def],2,2.261138935681903e-05
fin_cases i₁ <;> decide,2,2.261138935681903e-05
exact ENNReal.coe_ne_top,2,2.261138935681903e-05
set e := extChartAt I c,2,2.261138935681903e-05
rw [le_principal_iff] at hls,2,2.261138935681903e-05
"simp only [one_div, inv_zpow]",2,2.261138935681903e-05
"simp only [Pi.smul_apply, hy]",2,2.261138935681903e-05
"exact ⟨n, hn.le⟩",2,2.261138935681903e-05
split <;> simp_all only [Nat.not_lt],2,2.261138935681903e-05
"simp_all only [Nat.le_refl, Nat.lt_irrefl, dite_false, List.drop_length,
              List.zipWith_nil_right, List.append_nil]",2,2.261138935681903e-05
"simp_all only [Nat.le_refl, Nat.lt_irrefl, dite_false, List.drop_length,
              List.zipWith_nil_left, List.append_nil]",2,2.261138935681903e-05
"exact ⟨fun h => h.1, fun h => ⟨h⟩⟩",2,2.261138935681903e-05
rw [← hk],2,2.261138935681903e-05
rw [integral_neg],2,2.261138935681903e-05
refine C.ind fun u => ?_,2,2.261138935681903e-05
rw [← preimage_smul_inv],2,2.261138935681903e-05
simp [f'],2,2.261138935681903e-05
rw [← f.naturality],2,2.261138935681903e-05
exact hνν'.symm.withDensity,2,2.261138935681903e-05
"filter_upwards [h₃, h₄, h₅] with x hx₃ hx₄ hx₅",2,2.261138935681903e-05
"exact ⟨DFinsupp.single i ⟨y, hy⟩, DFinsupp.sumAddHom_single _ _ _⟩",2,2.261138935681903e-05
have : n = ∞ := by simpa using hmn,2,2.261138935681903e-05
refine (Filter.EventuallyEq.trans (h_ac.ae_le h₁) ?_).trans h₂.symm,2,2.261138935681903e-05
apply (shiftFunctor C (1 : ℤ)).map_injective,2,2.261138935681903e-05
have h_ac : ν ≪ ν + ν' := Measure.AbsolutelyContinuous.rfl.add_right _,2,2.261138935681903e-05
"refine fun h ↦ integrable_iff_integrableAtFilter_cocompact.mpr ⟨?_, h.2⟩",2,2.261138935681903e-05
exact mul_nonneg ENNReal.toReal_nonneg (norm_nonneg _),2,2.261138935681903e-05
rw [powerlt_le],2,2.261138935681903e-05
have hPirr := (Ideal.prime_of_isPrime hP0 hP).irreducible,2,2.261138935681903e-05
exact F.map_injective (by simp),2,2.261138935681903e-05
apply card_union_le,2,2.261138935681903e-05
introv hs hs',2,2.261138935681903e-05
simp only [deriv_circleMap],2,2.261138935681903e-05
intro i y hy,2,2.261138935681903e-05
refine smul_mem _ _ ?_,2,2.261138935681903e-05
simp [pullback.condition],2,2.261138935681903e-05
rw [bit_val],2,2.261138935681903e-05
induction' k with k ih generalizing f <;> simp [*],2,2.261138935681903e-05
set fp := h.finpartition,2,2.261138935681903e-05
have : Countable S := countable_coe_iff.mpr hc,2,2.261138935681903e-05
rw [IsTuranMaximal],2,2.261138935681903e-05
unfold Cauchy,2,2.261138935681903e-05
intro ifp_zero stream_zero_eq,2,2.261138935681903e-05
"simp [pairMap, h]",2,2.261138935681903e-05
have : (IntFractPair.of v).fr = Int.fract v := rfl,2,2.261138935681903e-05
rw [← nfp_mul_one ha],2,2.261138935681903e-05
rw [Ordinal.type_lt],2,2.261138935681903e-05
have : ifp_n' = ifp_n := by injection Eq.trans nth_stream_eq'.symm nth_stream_eq,2,2.261138935681903e-05
rw [← Iso.comp_inv_eq],2,2.261138935681903e-05
cases isEmpty_or_nonempty m,2,2.261138935681903e-05
rw [det_kronecker] at hAB,2,2.261138935681903e-05
injection Eq.trans nth_stream_eq'.symm nth_stream_eq,2,2.261138935681903e-05
apply measurable_of_isOpen,2,2.261138935681903e-05
apply (aleph 1).ord.out.wo.wf.induction i,2,2.261138935681903e-05
letI := hp,2,2.261138935681903e-05
rw [image_preimage_eq_inter_range],2,2.261138935681903e-05
cases' CharP.exists K with p hp,2,2.261138935681903e-05
"obtain ⟨c, hct⟩ : ∃ c, c ∈ t := ht",2,2.261138935681903e-05
exact fun huv' ↦ huv (huv' ▸ rfl),2,2.261138935681903e-05
have := (tendsto_swap4_prod.eventually (hf.prod_mk hf)).diag_of_prod_right,2,2.261138935681903e-05
rw [Metric.tendstoUniformlyOnFilter_iff] at hf' ⊢,2,2.261138935681903e-05
"rwa [right_distrib, div_mul_cancel₀ (h := f_ne_zero),
  div_mul_cancel₀ (h := f_ne_zero)] at this",2,2.261138935681903e-05
haveI : Nontrivial R := nontrivial_of_invariantBasisNumber R,2,2.261138935681903e-05
intro u v hu hv huv,2,2.261138935681903e-05
rw [shiftIso_zero],2,2.261138935681903e-05
"exact ⟨[], rfl⟩",2,2.261138935681903e-05
"rw [Filter.EventuallyEq, eventually_nhds_iff]",2,2.261138935681903e-05
exact hab.false.elim,2,2.261138935681903e-05
haveI : Subsingleton Rₘ := Module.subsingleton R Rₘ,2,2.261138935681903e-05
filter_upwards [coeFn_inf f g] with _ ha,2,2.261138935681903e-05
"exact ⟨hl, rfl⟩",2,2.261138935681903e-05
"exact ⟨hr, (zero_add _).symm⟩",2,2.261138935681903e-05
simp_rw [← contMDiffWithinAt_univ],2,2.261138935681903e-05
"obtain ⟨ε, hε, H⟩ := uniformity_basis_dist.mem_uniformity_iff.mp hu",2,2.261138935681903e-05
"simpa [dist_eq_norm_div, norm_div_rev] using hx",2,2.261138935681903e-05
exact h s s_mble,2,2.261138935681903e-05
haveI := h f.unop hf,2,2.261138935681903e-05
dsimp [pushoutZeroZeroIso],2,2.261138935681903e-05
exact hh,2,2.261138935681903e-05
simp only [Poly.map_apply] at ht,2,2.261138935681903e-05
"simp only [Pi.sub_apply, Real.norm_eq_abs, ENNReal.toReal_ofNat, ENNReal.one_toReal,
  Real.rpow_two, sq_abs, abs_pow]",2,2.261138935681903e-05
exact ae_of_all _ fun ω => pow_two_nonneg _,2,2.261138935681903e-05
rw [t],2,2.261138935681903e-05
rw [sUnion_diff_singleton_empty],2,2.261138935681903e-05
"rw [← coe_inj, coe_map, coe_Ioc, coe_Ioc]",2,2.261138935681903e-05
"simp only [diffFinset₀, coe_sdiff, coe_singleton, diff_singleton_subset_iff]",2,2.261138935681903e-05
rw [← iUnion_inter],2,2.261138935681903e-05
"rw [hx, K.d_comp_d_assoc, zero_comp]",2,2.261138935681903e-05
intro h1,2,2.261138935681903e-05
rw [H.le_iff_le],2,2.261138935681903e-05
exact mem_preimage.1 hat,2,2.261138935681903e-05
apply if_neg,2,2.261138935681903e-05
exact ht'.1,2,2.261138935681903e-05
"rw [hf.preimage_subset_preimage_iff, singleton_subset_iff]",2,2.261138935681903e-05
refine iUnion₂_subset fun t' ht' => subset_inter ?_ ht'.2,2,2.261138935681903e-05
"exact ⟨h₂, h₁⟩",2,2.261138935681903e-05
exact Eq.symm,2,2.261138935681903e-05
refine (condexpIndL1Fin_ae_eq_condexpIndSMul hm hs hμs x).mono fun y hy => ?_,2,2.261138935681903e-05
"rcases exists_lt_of_tendsto_atTop H 0 c with ⟨n, -, hn⟩",2,2.261138935681903e-05
exact lt_irrefl _ (hn.trans_le (h n)),2,2.261138935681903e-05
rintro i j (rfl : j + 1 = i),2,2.261138935681903e-05
rw [single_eq_same],2,2.261138935681903e-05
obtain rfl | hj := eq_or_ne j j',2,2.261138935681903e-05
exact hφ,2,2.261138935681903e-05
"exact ⟨_, h.symm⟩",2,2.261138935681903e-05
rw [LieModule.isNilpotent_iff],2,2.261138935681903e-05
rw [sumsq],2,2.261138935681903e-05
"exact ⟨t, ⟨hts, ht⟩, rfl⟩",2,2.261138935681903e-05
"simp only [id_eq, coe_image, mem_image, mem_coe, mem_attach, true_and, Subtype.exists,
  Finset.mem_powerset, Finset.not_nonempty_iff_eq_empty, mem_filter]",2,2.261138935681903e-05
"rintro _ ⟨t, ht, hts, rfl⟩",2,2.261138935681903e-05
"simp [Perm.extendDomain, h]",2,2.261138935681903e-05
"constructor <;> intro <;> simp_all only [if_true, eq_self_iff_true, not_true, Ne]",2,2.261138935681903e-05
by_cases h : f y = x,2,2.261138935681903e-05
"refine Set.ext fun a => ⟨?_, ?_⟩",2,2.261138935681903e-05
simp [compProd],2,2.261138935681903e-05
ext W g,2,2.261138935681903e-05
exact congr_arg Subtype.val (hσ i),2,2.261138935681903e-05
"rintro ⟨x, rfl⟩ ⟨y, rfl⟩",2,2.261138935681903e-05
apply encard_union_le,2,2.261138935681903e-05
simp only [cons_append],2,2.261138935681903e-05
rw [List.getLast_cons],2,2.261138935681903e-05
rw [h.ncard],2,2.261138935681903e-05
let b := Module.Free.chooseBasis R M,2,2.261138935681903e-05
use M,2,2.261138935681903e-05
"simp [hi, updateFinset]",2,2.261138935681903e-05
exact measurable_pi_iff.1 measurable_fst _,2,2.261138935681903e-05
cases le_total x y <;> simp [*],2,2.261138935681903e-05
refine le_of_le_graph ?_,2,2.261138935681903e-05
simp [imageSubobjectCompIso],2,2.261138935681903e-05
obtain rfl | hi := eq_or_ne i i',2,2.261138935681903e-05
"rw [← coeff_zero_eq_constantCoeff_apply, coeff_invOfUnit, if_pos rfl]",2,2.261138935681903e-05
"rw [Ne, degree_eq_bot]",2,2.261138935681903e-05
intros i j hi hj h',2,2.261138935681903e-05
apply ha₂ x at hx,2,2.261138935681903e-05
exact f.map_smul _ _,2,2.261138935681903e-05
apply cfc_congr fun x hx ↦ ?_,2,2.261138935681903e-05
"simp only [H₂, SameRay.rfl.norm_add, H₁, Function.const]",2,2.261138935681903e-05
exact False.elim (lt_asymm h h'),2,2.261138935681903e-05
rw [← seqClosure_eq_closure],2,2.261138935681903e-05
subst s',2,2.261138935681903e-05
"refine ⟨n / p, ?_⟩",2,2.261138935681903e-05
rw [Preadditive.exact_iff_homology'_zero],2,2.261138935681903e-05
refine Set.indicator_of_not_mem ?_ _,2,2.261138935681903e-05
intro P f hf q hq,2,2.261138935681903e-05
fapply Subobject.mk_eq_mk_of_comm,2,2.261138935681903e-05
letI := preservesZeroMorphisms_of_map_exact L h,2,2.261138935681903e-05
rw [Set.indicator_of_not_mem],2,2.261138935681903e-05
rw [Set.mem_setOf],2,2.261138935681903e-05
rw [← L.map_zero],2,2.261138935681903e-05
rw [yonedaEquiv_naturality],2,2.261138935681903e-05
rwa [← h'],2,2.261138935681903e-05
by_cases h : Fintype.card n = 0,2,2.261138935681903e-05
rw [← fac],2,2.261138935681903e-05
rw [← innerSL_real_flip V],2,2.261138935681903e-05
apply lcs_le_self,2,2.261138935681903e-05
rw [negPart],2,2.261138935681903e-05
"rw [p.eq_C_content_mul_primPart, q.eq_C_content_mul_primPart]",2,2.261138935681903e-05
apply lt_trans (charpoly_sub_diagonal_degree_lt M),2,2.261138935681903e-05
rw [← Nat.pred_eq_sub_one],2,2.261138935681903e-05
apply Nat.pred_lt,2,2.261138935681903e-05
simp only [one_smul],2,2.261138935681903e-05
"have : HasCoproduct X := ⟨⟨c, hc⟩⟩",2,2.261138935681903e-05
rw [span_iff_products],2,2.261138935681903e-05
"simpa only [Finset.mem_coe, Finsupp.mem_support_iff] using hm",2,2.261138935681903e-05
rw [iteratedFDerivWithin_succ_apply_left],2,2.261138935681903e-05
"rw [List.cons_append, List.cons_eq_cons] at h",2,2.261138935681903e-05
"refine ⟨t, u, h.2, ?_, hQ⟩",2,2.261138935681903e-05
rw [rmatch] at hP,2,2.261138935681903e-05
convert hP,2,2.261138935681903e-05
rw [denom_dvd (mul_ne_zero (denom_ne_zero x) (denom_ne_zero y))],2,2.261138935681903e-05
apply Subalgebra.smul_mem,2,2.261138935681903e-05
"rw [hf, sum_zero_index]",2,2.261138935681903e-05
simp_rw [weightedSMul_apply],2,2.261138935681903e-05
congr 1 with v : 1,2,2.261138935681903e-05
"rcases Multiset.mem_map.mp h with ⟨⟨_, hp'⟩, ⟨_, h_eq⟩⟩",2,2.261138935681903e-05
rw [mem_finsuppAntidiag],2,2.261138935681903e-05
"rcases NormedField.exists_lt_norm 𝕜 1 with ⟨c, hc⟩",2,2.261138935681903e-05
"rcases (NormedSpace.isVonNBounded_iff' _).1 hs with ⟨ε, hε⟩",2,2.261138935681903e-05
"refine ⟨fun h => ⟨?_⟩, fun h => ⟨?_⟩⟩",2,2.261138935681903e-05
"refine ⟨δ, hδ₀, fun f hf x hx ↦ ?_⟩",2,2.261138935681903e-05
apply Submodule.add_mem,2,2.261138935681903e-05
"rw [SetLike.coe_gOne, one_mul]",2,2.261138935681903e-05
"simp [coeFn_def, Measure.prod_apply_symm s_mble]",2,2.261138935681903e-05
exact finsupp_sum_mem_span_eval _ _ ha hc,2,2.261138935681903e-05
rw [hmap],2,2.261138935681903e-05
"simp only [Seminorm.mem_ball_zero, mem_closedBall_zero_iff] at hf ⊢",2,2.261138935681903e-05
"simp [h0, zero_pow n.succ_ne_zero, smul_zero]",2,2.261138935681903e-05
rw [Semigroup.mem_center_iff] at *,2,2.261138935681903e-05
"rw [List.map_cons, List.prod_cons]",2,2.261138935681903e-05
letI := upgradePolishSpace α,2,2.261138935681903e-05
"have hdf : ∀ x ∈ Ioo a b, DifferentiableAt ℝ f x := fun x hx =>
  (hdf x hx).differentiableAt (Ioo_mem_nhds hx.1 hx.2)",2,2.261138935681903e-05
"have hdg : ∀ x ∈ Ioo a b, DifferentiableAt ℝ g x := fun x hx =>
  by_contradiction fun h => hg' x hx (deriv_zero_of_not_differentiableAt h)",2,2.261138935681903e-05
simp [edist],2,2.261138935681903e-05
"refine ⟨q, ⟨?_, ?_⟩⟩",2,2.261138935681903e-05
have cancel : p.toReal * (1 / p.toReal) = 1 := mul_div_cancel₀ 1 (zero_lt_one.trans_le h).ne',2,2.261138935681903e-05
cases' t with b t,2,2.261138935681903e-05
rw [h.eq_bot],2,2.261138935681903e-05
haveI : DecidableEq ι := Classical.decEq _,2,2.261138935681903e-05
rw [sInf_apply hs],2,2.261138935681903e-05
exact this s,2,2.261138935681903e-05
"simpa only [smul_add, smul_inv_smul₀ ha] using h (a • x)",2,2.261138935681903e-05
fin_cases n <;> rfl,2,2.261138935681903e-05
by_cases h : i = j <;> simp [h],2,2.261138935681903e-05
exact (hf i (s.mem_insert_self i)).add (ih fun j hj => hf j (Finset.mem_insert_of_mem hj)),2,2.261138935681903e-05
rw [h.topology_eq_generate_intervals],2,2.261138935681903e-05
"obtain ⟨c, rfl⟩ := exists_add_of_le h",2,2.261138935681903e-05
"simp only [Set.mem_singleton_iff, exists_prop, exists_eq_left, Set.setOf_eq_eq_singleton']",2,2.261138935681903e-05
apply ShortComplex.homologyι_naturality,2,2.261138935681903e-05
simp [counitBackward],2,2.261138935681903e-05
obtain rfl | hn := eq_or_ne n 0 <;> simp [*],2,2.261138935681903e-05
